user_id,subgroup
602c95d74b3734871880bb01,13 8 15 1 59 40 4 55 51 71 5 27 89 69 29 28 9 7 79 61 3 72 21 70 50 85 16 66 49 53 14 24 6 19 46 37 35 73 36 83 64 45 60 23 33 57 84 30 25 34
5a40efaae939a9001ed222a0,8 59 51 71 7 37 83 35 57 29 85 1 66 69 40 55 50 70 72 3 15 61 64 4 33 13 5 36 6 28 65 23 60 19 45 62 24 14 32 79 34 53 81 16 38 73 39 56 76 84
6061f4bc0a60ce1e971f5557,19 40 73 53 13 3 5 59 25 7 51 71 72 50 66 15 1 4 8 6 37 61 23 55 33 69 89 29 36 83 57 77 64 60 34 85 56 39 70 65 35 28 79 32 38 30 27 78 24 46
608a2403c79613f5062ebf11,13 4 5 40 73 59 8 19 3 15 51 27 1 71 89 7 55 72 50 6 53 36 61 66 9 69 28 24 23 25 85 79 46 29 70 37 60 57 14 64 33 21 35 83 77 20 45 34 56 16
5c3d8f09f699690021a18b96,4 5 36 3 25 59 7 71 6 23 77 40 51 1 89 8 13 27 34 33 15 74 39 20 85 61 38 69 55 24 60 72 66 37 50 19 64 29 21 32 73 53 28 9 67 79 83 70 78 62
60530fa47d8d93b2df1fae40,4 51 8 59 55 71 1 13 5 27 69 40 7 85 61 24 3 50 70 37 15 29 72 83 36 66 28 23 6 64 79 9 14 35 45 57 16 65 60 73 49 46 19 53 62 56 21 33 25 47
60de64536dab560006a5b438,51 59 66 13 71 72 50 69 8 40 61 55 7 37 1 83 70 64 85 15 29 3 35 65 4 57 6 5 19 23 53 36 79 73 56 16 33 76 14 28 9 45 24 60 63 27 75 39 62 78
609de373efc1e3d339c655c4,34 39 38 3 7 59 33 71 6 8 51 23 5 32 40 25 1 4 66 35 69 61 36 77 83 37 57 50 28 29 85 72 52 45 55 70 74 21 53 54 67 13 58 15 27 60 64 19 30 78
5abc5b027997a2001e7bde62,59 8 7 51 71 3 34 6 39 38 66 5 40 23 33 37 83 1 61 69 72 50 57 4 36 32 85 35 29 55 70 64 25 28 15 54 65 77 13 45 60 24 41 79 53 78 52 67 76 62
5cd77041a4d3eb00205122c3,59 51 71 8 69 55 7 83 37 1 29 85 15 64 35 72 70 40 50 61 57 66 13 3 4 36 6 5 65 79 23 16 33 19 62 28 53 24 60 14 73 76 56 49 84 34 32 63 75 39
5d4607663714d90022deea26,66 51 72 50 59 40 8 71 61 3 55 13 7 65 4 1 5 37 83 29 85 53 19 69 36 6 70 23 57 15 45 35 73 28 64 24 33 56 79 62 16 14 34 9 27 60 25 78 39 32
5bb5bf8ae6ed7e001e023f05,3 5 34 7 38 23 39 6 40 4 25 59 71 51 33 77 36 66 8 1 32 50 61 72 19 27 29 37 67 13 73 69 78 55 53 85 83 60 24 74 15 28 35 64 54 22 57 65 89 70
5d2c981d9cf9ea0021ea130d,3 40 5 7 23 6 59 51 4 71 8 34 66 19 25 39 50 72 61 69 38 73 33 36 1 77 13 70 55 53 29 64 37 15 85 32 83 78 60 65 45 28 79 35 27 57 67 24 9 76
58576019f528320700f8b947,3 40 51 5 59 8 71 4 7 66 6 1 23 50 72 55 61 69 33 13 70 36 37 19 85 64 29 83 34 25 73 32 24 28 57 39 53 79 15 38 35 60 65 21 77 45 76 27 75 78
5a5d848ca97499001e463e8b,57 35 59 8 51 71 37 7 83 1 33 4 3 28 5 85 40 29 32 36 13 61 69 6 15 64 55 66 50 81 52 72 24 76 70 27 62 34 23 60 14 45 25 79 53 75 77 39 58 21
5d8aebad34c10b0021bfce43,8 4 59 51 71 3 5 7 1 55 69 40 70 6 23 24 13 28 85 61 29 50 33 15 66 36 37 83 64 72 45 32 34 79 27 35 57 38 9 14 39 60 25 16 19 46 76 73 41 53
5cb892216b6d4e0020dca370,34 3 38 39 7 23 5 6 59 40 71 51 33 66 4 25 61 36 50 8 72 77 1 32 69 55 37 29 83 85 64 78 67 65 70 13 19 27 54 57 60 53 15 35 73 79 41 45 24 76
60eb37e633924000075ce90d,34 38 39 3 7 59 71 51 23 33 6 40 5 66 32 8 25 50 61 72 37 1 83 36 4 29 57 69 77 85 54 55 35 19 52 64 65 67 53 58 78 15 13 41 73 70 60 76 75 74
60b9dd8d03731d79bacc508e,3 30 59 5 25 7 40 71 49 21 6 51 19 33 23 8 53 34 72 66 39 1 26 61 36 32 50 38 55 77 37 73 83 60 69 13 85 4 64 15 29 79 74 57 70 35 78 76 65 75
5f6aca9e6e264f3d5181333e,3 7 51 59 71 5 4 23 6 66 40 34 1 38 72 50 39 55 8 61 36 37 29 25 85 83 65 77 27 33 78 15 62 13 69 24 35 60 67 70 32 79 54 19 57 28 53 9 45 14
606bdc981912851124766428,34 3 38 39 7 23 5 6 40 59 71 51 33 66 25 4 50 8 36 77 61 32 72 1 37 29 19 69 55 67 83 78 85 65 53 13 57 73 54 35 64 27 60 74 15 70 41 45 79 52
5c063ed2c9f99c0024313d7c,59 71 51 62 85 29 15 37 1 55 83 8 40 7 35 4 69 66 5 3 73 50 28 61 36 72 57 13 64 19 24 65 6 70 33 23 60 53 14 79 16 56 49 39 34 25 77 27 54 38
5a386d69c0cfff00e2c687c4,8 33 59 32 3 71 34 5 21 51 7 40 6 4 1 69 23 39 38 28 36 70 13 25 55 85 30 61 66 74 49 29 57 60 37 45 72 83 77 24 64 15 35 58 79 50 76 41 52 75
56f4ca304e3ef90900b82a99,3 51 59 7 71 5 40 8 4 66 6 23 50 61 72 1 37 55 69 83 36 29 34 85 13 33 70 57 39 64 35 38 25 65 19 24 28 15 27 79 32 77 60 53 73 78 45 9 54 67
5e848ed3a56f8200253a96ae,5 3 4 25 7 40 6 59 71 23 77 36 51 34 19 66 72 39 50 1 8 38 61 53 13 33 37 27 73 29 78 55 85 60 83 69 67 24 15 35 32 79 28 65 57 64 89 70 20 62
60ffe280d712540006af251f,4 8 13 5 40 51 55 3 1 59 61 71 50 66 69 70 7 24 72 36 23 15 85 28 29 45 6 27 9 79 37 19 64 53 73 14 65 35 33 25 16 83 57 46 60 89 20 56 21 34
5f5ba725f24eac66f0fa2760,34 38 39 3 7 33 23 5 6 59 71 25 40 51 32 4 66 8 77 36 1 61 50 19 69 72 37 29 83 67 85 53 55 57 73 54 35 13 64 74 78 58 60 52 15 28 27 65 70 89
60db15400ae315c7f2897b94,4 5 3 27 8 59 36 51 1 40 71 55 24 13 7 23 6 15 28 25 9 85 29 89 61 37 79 69 66 50 72 77 14 70 73 45 60 46 62 33 19 83 20 16 53 21 34 49 35 67
5ba1d2276971da001ea53c30,51 13 59 66 72 50 61 71 40 55 7 8 1 37 29 83 3 65 4 85 15 35 5 6 57 69 53 36 19 64 23 70 9 27 79 73 24 16 14 33 56 28 78 45 46 62 60 39 34 54
5878f7fe6ecf3a0700b74ed0,5 3 4 34 7 38 39 23 6 71 59 25 8 40 36 51 33 77 32 1 66 61 69 50 55 72 13 29 37 85 28 74 24 78 70 67 27 83 60 57 64 35 45 79 53 41 19 15 54 89
61001e661f74d40006fe78a9,3 40 7 5 51 66 23 59 6 71 72 50 4 34 19 39 61 38 1 25 55 36 73 8 37 29 65 33 69 13 53 83 77 85 64 78 15 70 27 60 79 57 35 32 67 24 56 9 54 45
5f18f3323ad0ad42a8eb3ac2,8 69 70 59 64 51 71 55 1 7 37 83 33 85 40 35 4 29 57 15 76 13 61 28 66 36 72 50 3 5 45 75 6 23 32 63 79 24 34 60 14 16 21 73 49 53 47 65 52 19
612d8369d2440f0007e72f93,59 4 51 5 71 7 3 37 1 40 85 8 36 66 55 83 69 50 6 72 29 15 61 35 23 64 13 57 62 28 70 65 24 25 73 27 53 19 79 60 33 77 14 78 39 34 56 45 9 49
5ada051ffe4f6d001ee17aec,8 59 51 71 69 7 33 83 64 37 57 70 1 35 40 85 61 3 66 55 32 29 6 50 34 76 36 72 23 4 75 5 28 15 38 39 63 13 52 79 45 58 24 54 60 41 81 14 65 53
5ee9ab8195bc917c9a7f67ba,5 4 3 6 7 40 23 59 25 71 8 27 51 36 13 1 77 34 39 38 24 55 61 9 28 66 50 33 29 72 89 15 19 69 37 85 53 60 45 79 70 20 73 78 32 67 83 46 35 14
60d09f6d57d3564d09beba47,34 3 39 38 7 5 23 6 40 25 59 33 71 51 4 77 32 66 8 36 50 1 19 61 72 37 29 69 67 55 83 73 53 85 13 78 57 60 35 54 15 74 64 27 65 58 28 70 79 24
5d774f0b45639e00212bd1d0,19 40 73 53 3 5 59 72 50 51 7 66 71 4 13 15 25 1 8 37 55 23 6 69 61 36 57 35 83 85 29 70 64 33 56 60 65 89 79 77 28 32 34 24 49 39 21 27 76 78
6080e2412ff403d583a08355,3 40 66 7 51 59 71 50 72 5 34 23 6 19 39 61 38 33 4 37 1 36 8 25 65 73 53 29 83 55 32 13 57 69 85 77 78 64 35 70 15 67 54 60 41 79 24 76 56 75
5677ad0950562140005e67c5,5 4 3 36 6 59 23 40 25 7 71 51 27 1 8 77 13 24 15 55 61 69 66 85 50 73 33 72 34 20 37 19 9 29 28 53 79 89 39 38 60 64 70 83 62 78 67 46 14 35
5c90f54f0bb340002079f08c,5 4 3 40 36 25 19 73 7 59 6 71 23 13 51 77 53 1 89 72 50 8 27 15 61 33 66 34 55 37 24 85 69 29 60 39 9 20 79 28 64 38 70 78 57 67 46 62 22 32
6116098800038a000791ff86,40 13 5 3 4 51 50 72 66 7 59 6 71 19 23 61 8 73 9 1 27 55 53 36 25 29 15 24 85 37 69 79 65 70 34 83 39 77 89 64 46 28 60 16 56 35 57 78 38 33
5cbebb76d1800400200534d4,40 19 73 3 5 59 13 53 51 4 72 7 50 66 71 15 1 23 8 6 61 25 69 37 55 33 64 36 83 89 29 85 28 57 65 70 27 34 77 60 56 32 79 35 39 46 24 38 9 76
599705dce6f91a07009fc782,4 5 3 51 40 71 59 7 23 6 55 1 66 36 50 27 72 61 25 8 13 24 85 29 37 69 77 65 9 34 19 83 79 15 38 53 39 73 60 33 78 70 28 64 20 45 35 67 62 56
5e8d925c5a140c53e11c39e9,3 7 40 59 5 51 71 34 6 66 23 38 39 50 33 72 8 61 25 4 36 1 37 69 19 55 29 32 77 83 85 64 65 70 13 73 78 53 57 60 15 67 41 35 79 75 28 54 76 24
57522e6e206cd60900c55310,59 51 71 7 66 8 3 37 40 83 50 57 72 1 61 55 35 29 5 4 85 69 6 23 36 65 13 15 64 34 33 70 39 38 19 62 53 78 28 24 60 32 73 79 25 54 56 77 14 81
60516e367d8d93173e1dcfc6,5 4 3 36 8 59 25 6 7 71 40 51 23 1 77 55 69 85 70 15 61 37 24 72 33 13 28 34 50 66 29 60 20 64 53 27 19 39 79 62 83 73 38 78 89 49 45 21 35 32
574b89330a2f5c0900c98e5d,59 51 8 71 7 40 66 69 37 83 3 50 72 1 85 70 35 5 55 61 29 4 57 64 6 15 23 36 65 19 28 53 13 33 73 45 62 79 60 56 34 24 39 14 38 76 25 32 78 16
5eff7543e5e92c45f118953b,19 40 72 50 66 8 51 73 3 59 53 13 71 5 61 7 1 37 55 4 69 23 65 15 29 6 70 25 36 83 57 64 33 85 35 56 28 24 60 45 39 34 79 32 77 78 90 75 89 16
5a0aaf3da15b3f001e983215,8 59 51 71 7 35 1 37 57 4 29 55 83 13 15 85 69 40 70 3 28 61 5 64 50 33 66 24 14 72 36 16 6 79 45 23 62 60 27 32 84 65 81 19 53 47 34 76 73 49
58f4e7a24909c907004ad2b5,40 51 19 72 50 59 66 55 71 73 3 69 61 53 7 1 37 8 5 13 29 64 15 83 70 23 85 65 4 6 36 56 49 21 35 57 33 79 25 60 75 34 30 62 78 16 28 76 24 90
58289bea5910c807008281ea,59 51 71 8 7 35 37 83 57 29 1 55 15 85 40 3 69 66 50 5 13 64 61 6 72 4 70 62 33 23 28 36 24 16 14 65 79 34 53 19 39 73 32 60 84 38 56 81 27 25
5f112ee1cad0d074f0e7017e,7 3 59 51 34 66 38 39 71 23 40 6 72 50 61 5 8 37 33 1 36 83 29 65 4 55 32 85 25 57 69 35 77 54 78 13 15 64 19 53 70 67 60 41 73 79 45 62 52 24
5ae69650be58e9001e853a59,34 38 39 3 7 59 23 71 51 6 5 40 33 66 25 32 8 50 61 36 72 1 77 37 4 69 29 83 55 85 57 64 19 78 65 54 53 35 67 13 70 60 52 73 74 41 58 15 79 76
602ce4766ed1d1d691e8c1eb,3 40 51 66 59 7 72 71 50 5 61 23 6 4 1 8 69 55 37 19 83 36 65 29 64 13 85 73 53 57 34 70 39 33 35 25 15 38 78 79 77 60 56 27 24 32 28 54 9 45
61001092b8494100062f7bad,19 40 3 5 25 73 7 53 6 59 23 71 50 51 66 72 77 4 34 33 13 39 1 61 8 37 15 36 38 29 55 83 60 78 69 32 57 65 89 64 85 35 70 79 56 28 30 27 67 76
5c56e5ce79f1990022dfae7e,4 5 36 59 3 1 15 13 8 40 71 55 51 27 23 6 85 24 69 7 25 29 64 89 73 50 61 79 37 33 20 28 77 14 70 72 19 21 9 66 60 57 46 53 83 49 16 34 35 45
601eb917d4fbaa37c53ff95b,3 5 51 7 59 8 4 71 40 66 23 6 50 61 72 55 69 1 36 34 70 37 29 39 83 65 85 38 33 13 64 25 45 35 24 57 78 19 53 79 77 15 28 27 60 32 9 73 54 67
573a6f07fad4ef0a006b8baf,5 3 4 7 59 40 51 71 6 23 66 36 25 72 50 1 8 61 37 77 34 27 29 55 13 83 85 39 38 19 65 35 53 78 69 73 24 15 60 33 57 28 79 67 70 9 64 62 20 45
5ae1f594bf6461001e93d68f,40 19 73 72 51 50 59 66 69 3 64 71 53 61 13 7 5 8 37 55 1 70 83 15 6 4 23 65 29 85 36 33 57 35 76 25 56 79 75 60 34 28 39 24 32 63 46 77 45 78
5bc1ae6615aece001e614a1a,34 38 39 3 7 5 23 6 33 25 59 71 40 4 51 32 77 36 66 8 1 61 50 72 19 69 37 29 67 85 55 83 73 53 74 57 78 13 64 54 35 27 60 28 58 15 89 52 65 24
611513591d631b00077ed418,5 3 4 25 6 23 36 7 59 40 71 77 51 34 38 39 1 8 27 33 13 66 61 50 69 24 72 85 55 78 53 37 19 60 15 29 32 73 20 79 67 83 89 64 74 28 70 22 9 35
57ba6438c7425c0700c69da7,40 73 19 3 5 13 59 51 4 53 72 50 7 66 71 15 1 23 61 8 6 69 55 25 37 64 33 36 83 29 89 27 85 70 28 57 65 34 79 56 60 77 32 24 46 9 39 35 38 76
5e493b4e5b02f600245b6d07,8 59 51 35 69 71 37 83 7 57 40 70 64 1 29 85 15 55 66 3 72 28 5 61 4 50 33 13 6 36 76 19 73 53 23 79 65 75 32 60 45 24 81 14 16 63 52 56 84 62
5dd4c0d25e4baa002071d206,5 4 36 3 25 59 6 7 71 23 77 40 51 1 8 34 33 13 89 27 39 38 85 15 20 61 69 66 50 24 74 72 19 37 55 64 60 53 73 29 79 67 32 28 78 9 62 70 83 21
609bf498733f68fb993672f2,4 5 3 8 59 51 71 7 27 24 6 1 36 40 13 23 28 55 25 61 37 15 85 66 9 29 50 70 72 69 45 83 35 77 79 34 60 20 14 33 53 89 57 73 62 65 16 38 32 46
5b0e6371ad7fa0001e9585d8,3 7 59 71 34 51 5 38 39 23 40 66 6 8 33 4 50 61 72 36 1 32 25 37 29 69 83 85 55 77 57 13 70 35 65 78 64 28 41 67 60 19 24 54 45 15 53 79 73 58
5ce12dfc91a3ab00206333ba,19 40 59 53 3 51 5 71 73 72 66 50 7 15 4 8 1 55 37 25 69 6 83 35 13 57 85 36 23 61 29 70 64 65 33 56 60 79 28 77 32 24 34 45 76 49 14 21 39 89
57417f4bfad4ef0a006bd39d,3 7 5 59 51 71 23 6 34 4 40 66 39 38 36 50 1 25 72 61 33 8 37 77 29 55 83 85 32 78 13 69 65 57 35 27 67 60 64 19 24 15 79 54 28 70 53 73 62 45
5b78df2470e34c001e40d510,40 3 5 51 59 72 66 50 7 19 71 61 6 23 73 4 69 55 1 13 64 37 8 53 83 36 65 25 29 85 70 15 33 39 34 57 35 77 38 78 79 60 56 27 9 76 24 28 32 45
5f0a57ec7d2e6708a06fdc4d,59 51 71 69 7 66 64 40 37 1 55 3 61 85 50 83 72 8 4 5 70 29 23 36 6 33 57 15 19 76 35 75 13 65 34 63 38 39 73 79 60 53 32 25 24 62 28 77 56 54
5df8c06460f8440021cb9cf5,51 59 40 71 7 13 55 4 8 1 50 66 85 37 3 69 72 61 83 5 29 15 57 19 23 35 64 6 70 73 36 65 24 79 33 27 28 53 60 56 9 14 25 62 16 45 76 34 39 21
5c9c53c6938233001f8d164b,40 19 73 3 5 13 59 53 51 4 72 7 50 15 71 66 1 23 8 6 61 25 69 55 37 33 89 36 64 83 29 27 85 28 57 70 65 34 77 60 56 79 46 9 32 24 39 35 38 22
6023658e89e3318842bdac28,19 40 73 53 3 5 59 72 50 51 7 66 71 15 4 1 25 8 13 37 55 6 23 69 61 36 57 35 83 70 29 85 64 33 56 65 60 79 77 89 28 32 49 34 39 21 24 76 78 90
54efeb21b839040f000161db,5 3 4 7 34 23 6 38 25 39 59 71 40 51 77 36 33 27 1 8 66 13 32 61 55 50 72 29 24 37 78 67 69 9 85 60 89 19 83 74 53 79 28 15 73 22 45 64 35 70
5e7042e6024d690024e48ba4,51 4 59 40 71 7 3 55 50 5 66 72 61 1 37 23 8 13 6 85 83 29 69 19 36 65 57 64 15 24 27 73 70 35 33 53 79 25 60 9 34 56 39 28 77 38 78 14 62 16
5bd7c2962febb1001e9060a3,8 51 66 59 71 50 72 7 40 3 55 61 69 37 70 1 29 5 4 65 83 85 35 36 13 57 23 6 33 45 64 28 15 53 34 19 24 60 79 32 39 38 73 56 25 14 78 62 16 76
5fea03062a0eb017e52238d4,13 8 4 27 1 40 59 5 28 15 55 51 71 24 9 3 69 70 89 7 45 79 61 14 29 85 37 72 16 6 50 23 36 66 46 33 35 64 19 57 73 21 60 53 83 47 25 49 84 32
60c895f61cd33b45a80fa06c,4 5 27 24 8 3 13 59 1 71 51 40 55 23 7 28 36 6 33 15 9 25 89 79 69 85 61 37 29 45 32 70 66 46 77 50 72 14 57 60 83 64 34 73 19 35 21 53 16 38
5a5ec6926a444a0068d4c83b,8 59 51 71 7 35 40 37 57 83 69 1 3 29 85 55 5 4 70 15 66 50 72 28 64 61 6 13 36 33 19 24 23 53 45 73 60 65 14 79 16 32 62 76 34 81 25 56 84 47
5bcbd3a6e97c2d001e11690b,3 5 6 23 7 40 59 25 4 71 34 51 38 39 77 8 36 66 1 33 69 50 19 72 61 13 37 83 73 32 53 55 29 15 78 85 27 60 70 35 64 24 67 79 28 45 65 57 76 22
58f8e6db048ab40700cc3f75,4 59 51 8 71 7 5 57 3 35 1 37 83 85 40 36 33 6 28 61 13 24 23 29 69 66 55 15 50 64 32 72 27 25 34 70 79 14 60 45 39 38 54 81 77 62 76 52 21 65
